analysis_layer,source_section,target_section,source_metric,source_transform,target_metric,target_transform,target_transform_col,lag_quarters,timing,lag_interpretation,observations,corr,r_squared,beta_target_per_1_source,status
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,meterier Revenue leads SW equipment Cost of revenue by 1 quarter(s),26,0.22355951856137526,0.04997885833939389,0.5275876643647743,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,SW equipment Cost of revenue and meterier Revenue move in the same quarter,28,0.34757701888528325,0.12080978405718056,0.8417435098461108,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,SW equipment Cost of revenue leads meterier Revenue by 1 quarter(s),26,0.07997882699240792,0.006396612767081518,0.1847015603040419,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,SW equipment Cost of revenue leads meterier Revenue by 2 quarter(s),25,0.16494352735639198,0.027206367216768827,0.5641100223358282,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,SW equipment Cost of revenue leads meterier Revenue by 3 quarter(s),25,0.1320819222587397,0.017445634187563754,0.44822748324730616,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,SW equipment Cost of revenue leads meterier Revenue by 4 quarter(s),24,0.07125017897537066,0.005076588004022351,0.21483139128405765,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,SW equipment Cost of revenue leads meterier Revenue by 5 quarter(s),23,0.08945619296095317,0.008002410459067287,0.28016984255367233,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,SW equipment Cost of revenue leads meterier Revenue by 6 quarter(s),22,0.22122957668726248,0.04894252560122535,0.6226936833608508,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,SW equipment Cost of revenue leads meterier Revenue by 7 quarter(s),21,0.06647490297157513,0.004418912725080328,0.13944248736266884,ok
Procurement spend -> Supplier revenue,SW equipment,meterier,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,SW equipment Cost of revenue leads meterier Revenue by 8 quarter(s),20,0.12407655337541093,0.015394991097521198,0.31074652992759133,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,AI Chip Revenue leads Server EMS Cost of revenue by 4 quarter(s),27,-0.300484583842667,0.09029098512710078,-0.0013480720730525957,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,AI Chip Revenue leads Server EMS Cost of revenue by 3 quarter(s),28,-0.44920897628708245,0.20178870437688862,-0.002187878358054067,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,AI Chip Revenue leads Server EMS Cost of revenue by 2 quarter(s),29,-0.22612050357606076,0.05113048213749131,-0.0010999465606503004,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,AI Chip Revenue leads Server EMS Cost of revenue by 1 quarter(s),30,0.015455948467174244,0.00023888634301994587,7.513374603947769e-05,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,Server EMS Cost of revenue and AI Chip Revenue move in the same quarter,31,0.1452011322370017,0.021083368802907256,0.0007134493182341194,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 1 quarter(s),31,0.8213694662365485,0.6746478000657126,0.0950343557813178,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 2 quarter(s),30,0.9963416565468072,0.9926966965704359,0.20035646112552202,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 3 quarter(s),29,0.9943355989458983,0.9887032833310982,2.413287262171615,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 4 quarter(s),28,-0.011243727086408783,0.00012642139879364255,-0.26234820349268995,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 5 quarter(s),27,-0.45512955703906677,0.20714291369057714,-10.612978504109858,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 6 quarter(s),26,-0.5230249071366957,0.27355505348534914,-13.639117943493227,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 7 quarter(s),25,-0.6355681211018361,0.40394683656091823,-19.410971103069517,ok
Procurement spend -> Supplier revenue,Server EMS,AI Chip,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,Server EMS Cost of revenue leads AI Chip Revenue by 8 quarter(s),24,-0.8544800092549782,0.7301360862163877,-33.787928175001255,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,AI Platforms Revenue leads Server EMS Cost of revenue by 4 quarter(s),26,-0.1230275228501302,0.015135771378639308,-0.00012659766787116356,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,AI Platforms Revenue leads Server EMS Cost of revenue by 3 quarter(s),27,-0.4011390024630493,0.16091249929705026,-0.00046746334280231496,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,AI Platforms Revenue leads Server EMS Cost of revenue by 2 quarter(s),28,-0.2745879215704645,0.07539852667238757,-0.00031953474394719465,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,AI Platforms Revenue leads Server EMS Cost of revenue by 1 quarter(s),29,0.7574410641279952,0.5737169656273496,0.0025108682703260015,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,Server EMS Cost of revenue and AI Platforms Revenue move in the same quarter,30,0.9768567622296593,0.9542491339138132,0.006504531773768693,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 1 quarter(s),30,0.9556340328853588,0.9132364048087349,0.009504140125588171,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 2 quarter(s),29,0.7885872434752116,0.6218698405718326,0.01362721793599227,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 3 quarter(s),28,0.7260484208548759,0.5271463094258589,0.15181417388878304,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 4 quarter(s),27,-0.49793053149297206,0.24793481419287364,-1.1150846705005686,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 5 quarter(s),26,-0.8803399708775875,0.7749984643247516,-1.9711637841323075,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 6 quarter(s),25,-0.9066507953588563,0.8220156647248467,-2.372963973191002,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 7 quarter(s),24,-0.7955038990301396,0.6328264533721546,-2.686084923609581,ok
Procurement spend -> Supplier revenue,Server EMS,AI Platforms,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,Server EMS Cost of revenue leads AI Platforms Revenue by 8 quarter(s),23,-0.48260810582700914,0.23291058380993365,-3.1879830489931784,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,AI Software Revenue leads Server EMS Cost of revenue by 4 quarter(s),24,-0.4364589652272966,0.1904964283272825,-0.01976291767660579,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,AI Software Revenue leads Server EMS Cost of revenue by 3 quarter(s),25,-0.38533839638782863,0.14848567973074334,-0.018646703817522,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,AI Software Revenue leads Server EMS Cost of revenue by 2 quarter(s),26,-0.28005941883513563,0.07843327807827392,-0.014098677430440734,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,AI Software Revenue leads Server EMS Cost of revenue by 1 quarter(s),27,-0.3108827698344786,0.0966480965799574,-0.016571302946610567,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,Server EMS Cost of revenue and AI Software Revenue move in the same quarter,28,0.8484119298149019,0.7198028026522459,0.08146053488088878,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,Server EMS Cost of revenue leads AI Software Revenue by 1 quarter(s),27,0.210317021018444,0.04423324933007261,0.21534342437489593,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,Server EMS Cost of revenue leads AI Software Revenue by 2 quarter(s),26,-0.2658384461242318,0.07067007943774609,-0.271056735368078,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,Server EMS Cost of revenue leads AI Software Revenue by 3 quarter(s),25,-0.36364785764896923,0.13223976437268498,-0.4320879256936174,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,Server EMS Cost of revenue leads AI Software Revenue by 4 quarter(s),24,-0.622740068704057,0.3878051931695336,-0.9542407188494227,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,Server EMS Cost of revenue leads AI Software Revenue by 5 quarter(s),23,0.05836584859487692,0.0034065722822000967,0.17241578978625235,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,Server EMS Cost of revenue leads AI Software Revenue by 6 quarter(s),22,0.05786274270660783,0.0033480969935310977,0.17733179582773392,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,Server EMS Cost of revenue leads AI Software Revenue by 7 quarter(s),21,0.041414614660109476,0.0017151703074453548,0.13433621700251525,ok
Procurement spend -> Supplier revenue,Server EMS,AI Software,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,Server EMS Cost of revenue leads AI Software Revenue by 8 quarter(s),20,0.0073703498690589585,5.4322057192337406e-05,0.024701939122775646,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,CPU Revenue leads Server EMS Cost of revenue by 4 quarter(s),26,-0.10565744549743644,0.011163495789043753,-0.0002495733390255467,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,CPU Revenue leads Server EMS Cost of revenue by 3 quarter(s),27,-0.04504872895238468,0.0020293879802254218,-0.00010624652655190056,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,CPU Revenue leads Server EMS Cost of revenue by 2 quarter(s),28,-0.05084611802957345,0.0025853277186773144,-0.00011989904743115484,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,CPU Revenue leads Server EMS Cost of revenue by 1 quarter(s),29,0.8143995438889394,0.6632466170865126,0.03203230508065839,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,Server EMS Cost of revenue and CPU Revenue move in the same quarter,30,0.9649880672259995,0.9312019698885702,0.049634532386638966,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,Server EMS Cost of revenue leads CPU Revenue by 1 quarter(s),29,0.7055145113528738,0.4977507257294843,0.06298127725346368,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,Server EMS Cost of revenue leads CPU Revenue by 2 quarter(s),28,0.639374341463192,0.40879954852149053,0.6897319025988105,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,Server EMS Cost of revenue leads CPU Revenue by 3 quarter(s),27,-0.41545148659444736,0.17259993771353627,-4.7995894025836545,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,Server EMS Cost of revenue leads CPU Revenue by 4 quarter(s),26,-0.7451345328772132,0.5552254720861427,-8.597033446941344,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,Server EMS Cost of revenue leads CPU Revenue by 5 quarter(s),25,-0.9117459438026978,0.8312806660406722,-12.30579620388098,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,Server EMS Cost of revenue leads CPU Revenue by 6 quarter(s),24,-0.6512374562698784,0.42411022444886176,-11.37640323501334,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,Server EMS Cost of revenue leads CPU Revenue by 7 quarter(s),23,-0.41922094988646336,0.17574620482370862,-14.342422338681049,ok
Procurement spend -> Supplier revenue,Server EMS,CPU,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,Server EMS Cost of revenue leads CPU Revenue by 8 quarter(s),22,-0.4014016429992857,0.16112327900252602,-14.29768078609644,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,Cooling Revenue leads Server EMS Cost of revenue by 4 quarter(s),27,-0.18311360550971467,0.03353059252276741,-0.0005531430231194498,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,Cooling Revenue leads Server EMS Cost of revenue by 3 quarter(s),28,-0.1173071513599853,0.013760967760194502,-0.00035855729640507053,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,Cooling Revenue leads Server EMS Cost of revenue by 2 quarter(s),29,0.05822817227335012,0.00339052004629494,0.00018063228208496033,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,Cooling Revenue leads Server EMS Cost of revenue by 1 quarter(s),30,0.8202539775274176,0.6728165876495492,0.09088023714513141,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,Server EMS Cost of revenue and Cooling Revenue move in the same quarter,31,0.8370831768292977,0.7007082449306292,0.09984870005719071,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,Server EMS Cost of revenue leads Cooling Revenue by 1 quarter(s),30,0.44743845645167246,0.2002011723118552,0.09270046610694611,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,Server EMS Cost of revenue leads Cooling Revenue by 2 quarter(s),29,0.3688667044881005,0.13606264567991166,0.9219690163833192,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,Server EMS Cost of revenue leads Cooling Revenue by 3 quarter(s),28,-0.4189714499445725,0.17553707586865744,-10.064663250905701,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,Server EMS Cost of revenue leads Cooling Revenue by 4 quarter(s),27,-0.5988242370741006,0.3585904669073786,-14.369106627181417,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,Server EMS Cost of revenue leads Cooling Revenue by 5 quarter(s),26,-0.6969660225724833,0.4857616366205073,-18.694309563224483,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,Server EMS Cost of revenue leads Cooling Revenue by 6 quarter(s),25,-0.8499993847140078,0.7224989540141918,-26.68973800170055,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,Server EMS Cost of revenue leads Cooling Revenue by 7 quarter(s),24,-0.45132538376590087,0.2036946020314377,-18.33486546610876,ok
Procurement spend -> Supplier revenue,Server EMS,Cooling,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,Server EMS Cost of revenue leads Cooling Revenue by 8 quarter(s),23,-0.4106133333116501,0.16860330949330427,-32.74315728535943,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,DRAM Revenue leads Server EMS Cost of revenue by 4 quarter(s),24,-0.4187377443427278,0.17534129853723568,-0.061412710679778146,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,DRAM Revenue leads Server EMS Cost of revenue by 3 quarter(s),25,-0.39674283694434503,0.15740487866664715,-0.062289184450278756,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,DRAM Revenue leads Server EMS Cost of revenue by 2 quarter(s),26,-0.33214992964403084,0.11032357576253464,-0.05514088732573673,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,DRAM Revenue leads Server EMS Cost of revenue by 1 quarter(s),27,-0.280511789088837,0.07868686381782017,-0.04877696933332332,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,Server EMS Cost of revenue and DRAM Revenue move in the same quarter,28,-0.0810433601071298,0.006568026217453918,-0.014198510080020455,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,Server EMS Cost of revenue leads DRAM Revenue by 1 quarter(s),27,0.43760323207569335,0.19149658872309314,0.8039541280308348,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,Server EMS Cost of revenue leads DRAM Revenue by 2 quarter(s),26,0.3133351146628475,0.0981788940807798,0.5662053216443443,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,Server EMS Cost of revenue leads DRAM Revenue by 3 quarter(s),25,0.2186814401345093,0.047821572259302975,0.46300253349622295,ok
Procurement spend -> Supplier revenue,Server EMS,DRAM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,Server EMS Cost of revenue leads DRAM Revenue by 4 quarter(s),24,0.1162579228959869,0.013515904636089234,0.3188713376334589,ok
